video_id,split,label,context_eligible_frozen,behavior_eligible_frozen,context_bundle_exists,behavior_bundle_exists,context_sequence_rows,behavior_sequence_rows,context_status,behavior_status,cross_branch_status,canonical_policy_hash,sequence_missing_policy_hash
d_218,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_219,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_22,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_220,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_221,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_223,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_226,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_227,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_228,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_229,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_23,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_230,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_233,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_235,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_236,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_237,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_239,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_24,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_240,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_242,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_244,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_245,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_246,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_247,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_248,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_25,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_250,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_251,val,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_252,val,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_253,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_254,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_255,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_256,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_257,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_258,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_259,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_260,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_261,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_262,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_263,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_264,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_265,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_266,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_267,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_268,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_269,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_27,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_270,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_271,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_272,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_273,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_274,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_276,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_277,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_278,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_279,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_28,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_280,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_281,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_282,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_283,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_284,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_285,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_286,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_287,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_288,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_289,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_29,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_290,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_291,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_292,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_293,val,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_294,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_296,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_297,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_298,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_299,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_30,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_300,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_301,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_304,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_305,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_306,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_307,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_308,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_309,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_310,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_311,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_312,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_313,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_314,val,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_315,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_316,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_317,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_318,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_319,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_32,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_320,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_321,train,drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_322,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_323,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_324,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_325,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_327,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_328,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_329,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_33,val,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_330,train,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_331,val,drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
d_333,train,drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
