video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error
d_218,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_218.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_219,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_219.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_22,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_22.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_220,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_220.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_221,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_221.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_222,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_222.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_223,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_223.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_224,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_224.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_225,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_225.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_226,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_226.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_227,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_227.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_228,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_228.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_229,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_229.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_23,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_23.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_230,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_230.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_231,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_231.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_232,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_232.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_233,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_233.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_234,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_234.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_235,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_235.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_236,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_236.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_237,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_237.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_238,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_238.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_239,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_239.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_24,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_24.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_240,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_240.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_241,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_241.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_242,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_242.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_243,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_243.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_244,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_244.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_245,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_245.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_246,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_246.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_247,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_247.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_248,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_248.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_249,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_249.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_25,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_25.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_250,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_250.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_251,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_251.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_252,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_252.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_253,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_253.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_254,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_254.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_255,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_255.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_256,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_256.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_257,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_257.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_258,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_258.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_259,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_259.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_26,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_26.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_260,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_260.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_261,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_261.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_262,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_262.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_263,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_263.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_264,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_264.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_265,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_265.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_266,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_266.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_267,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_267.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_268,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_268.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_269,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_269.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_27,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_27.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_270,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_270.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_271,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_271.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_272,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_272.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_273,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_273.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_274,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_274.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_275,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_275.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,
d_276,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_276.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_277,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_277.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_278,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_278.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_279,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_279.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_28,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_28.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
d_280,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_280.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_281,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_281.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_282,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_282.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_283,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_283.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,
d_284,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_284.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.83,299,299,10.023466,720,1280,True,
d_285,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_285.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.83,299,299,10.023466,720,1280,True,
d_286,data/raw/SUST Driver Drowsiness Dataset/drowsiness/d_286.mp4,.mp4,drowsy,directory:drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.83,299,299,10.023466,720,1280,True,
